int_id,smp_week,year,wave,sub_reg,st,num_reps,rep_num,rep_id,int_date,int_time,status,hms,hms_cat,sellfish,fshstate,bt_trips,rf_trips,lptrips,trip_num,trip_day,tripdate,t_of_day,mode_f,people,trip_st,tripcnty,intsite,marin,town,otherstop,othersite,othersite_spec,method1,method2,thist,target1,target2,sktyp,tutyp,btsiz,bltyp,folps,o_folps,tourn,tcode,o_tname,gear,wgear,ogear,rodre,lncnt,baita,baitb,baitc,obait,o_obait,gnact,o_gnact,gnade,o_gnade,gnama,o_gnama,gnamd,o_gnamd,gname,o_gname,gnanh,o_gnanh,gnanj,o_gnanj,gnany,o_gnany,gnari,o_gnari,gnava,o_gnava,fishg,miles,depth,temp,targt,catch1,catch2,catch3,catch4,catch5,ctuna1,ctuna2,ctuna3,ctuna4,ctuna5,stuna1,stuna2,stuna3,stuna4,stuna5,stuna6,cshar1,cshar2,cshar3,cshar4,kmarl,amarl,dmarl,kssbt,assbt,dssbt,ksbtu,asbtu,dsbtu,klsbt,alsbt,dlsbt,ksmbt,asmbt,dsmbt,klmbt,almbt,dlmbt,kgbtu,agbtu,dgbtu,ketun,aetun,detun,kmsha,amsha,dmsha,kbsha,absha,dbsha,kssha,assha,dssha,kdsha,adsha,ddsha,dolphin_kept,dolphin_alive,dolphin_dead,yellowfin_kept,yellowfin_alive,yellowfin_dead,albacore_kept,albacore_alive,albacore_dead,area,dist,area_x,time_dep,time,hrsf,multiday,dycnt,attempts,result,file
INA,31,2014,4,5,36,,,,,,6,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,hms_lpts_06182014
1051,31,2014,4,5,34,,,,20140816,1818,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,hms_lpts_06182014
1057,31,2014,4,5,36,1,1,1,20140812,1925,1,1,2,2,NY,1,1,1,1,6,20140809,1,8,2,36,103,8888,BAYPORT MARINA,BAYPORT,2,,,01,,1,8850030402,8835290100,,,0,,,,2,,,1,,,,7,2,1,1,2,,,,,,,,,,,,,,,,997,COIMBRA WRECK,,,,,COIMBRA WRECK,25,175FET,73,1,8850030403,8835290100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,0,0,,,,,,,0200,1500,8,2,1,2,10,hms_lpts_06182014
1056,31,2014,4,5,34,1,1,1,20140811,1518,1,1,2,2,NJ,2,2,2,1,3,20140730,1,8,6,34,009,0385,,,,,,01,,1,8850030400,8850060201,,8850030403,,,,,2,,,1,,,,5,2,1,1,2,,,,,,,,,,,,,,139,,,,,,,,WILMINGTON CANYON,63,267FAT,76,1,8850030403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,0200,1700,10,2,1,2,10,hms_lpts_06182014
1056,31,2014,4,5,34,1,1,1,20140811,1518,1,1,2,2,NJ,2,2,2,2,7,20140810,1,8,6,34,009,0385,,,,,,01,06,1,8850030403,8850060201,,,,,,,2,,,1,,,,4,2,1,1,2,,,,,,,,,,,,,,997,LINDENKOHL CANYON,,,,,,,LINDENKOHL CANYON,52,200FAT,78,1,8850030403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,0,,,,,,,1630,1400,16,1,2,2,10,hms_lpts_06182014
1055,31,2014,4,4,33,1,1,1,20140814,1842,1,1,2,2,NH,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,hms_lpts_06182014
1036,31,2014,4,4,23,1,1,1,20140813,1931,1,1,1,1,ME,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,hms_lpts_06182014
1031,31,2014,4,5,34,1,1,1,20140813,2056,1,1,2,2,NJ,1,1,1,1,7,20140810,1,8,6,34,001,1724,,,,,,01,02,1,8850030403,8850040101,,,,,,,2,,,1,,,,10,2,1,1,2,,,,,,,,,,,,,,139,,,,,,,,WILMINGTON CANYON,60,200FAT,76,1,8850040101,8850030403,9999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,0900,1400,20,1,2,6,10,hms_lpts_06182014
1056,31,2014,4,5,36,1,1,1,20140813,1415,1,2,6,2,NY,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,hms_lpts_06182014
1036,31,2014,4,5,36,,,,20140812,1829,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,06,hms_lpts_06182014
1052,31,2014,4,5,36,1,1,1,20140811,1841,1,1,2,2,NY,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,hms_lpts_06182014
1036,31,2014,4,4,23,1,1,1,20140811,1355,1,1,1,2,ME,2,2,2,1,2,20140729,1,8,2,23,005,0882,BIDDEFORD LAUNCH,BIDDEFORD,1,8888,"Belgrade, Maine",06,10,1,8850030402,8707040400,,,3,,,,2,,,1,0,,0,4,1,1,2,2,,,,,,,,,,84,,,,,,,,,,,,JEFFREYS LEDGE,21,220FET,64,1,8708020601,8850030000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,0400,1700,12,1,2,1,10,hms_lpts_06182014
1036,31,2014,4,4,23,1,1,1,20140811,1355,1,1,1,2,ME,2,2,2,2,3,20140730,1,8,2,23,005,0882,BIDDEFORD LAUNCH,BIDDEFORD,1,8888,"Belgrade, Maine",06,10,1,8850030402,8707040400,,,3,,,,2,,,1,0,,0,4,1,1,2,2,,,,,,,,,,997,SHORT OF JEFFREYS LEDGE,,,,,,,,,,,SHORT OF JEFFREYS LEDGE,15,225FET,64,1,8850030000,8791030901,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0400,2100,14,1,2,1,10,hms_lpts_06182014
1056,31,2014,4,5,34,1,1,1,20140811,1314,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,07,hms_lpts_06182014
1036,31,2014,4,5,36,1,1,1,20140812,1801,1,1,2,2,NY,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,hms_lpts_06182014
1036,31,2014,4,5,36,1,1,1,20140812,1758,1,1,2,1,NY,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,hms_lpts_06182014
1044,31,2014,4,5,36,,,,20140816,1816,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,hms_lpts_06182014
1036,31,2014,4,5,36,1,1,1,20140812,2022,1,1,2,2,NY,3,3,1,1,6,20140802,1,8,4,36,059,7777,"ALPHA SIGMA, BELLMORE NY",,2,,,02,06,1,8707040501,,,,,,,,2,,,1,,,,3,2,1,2,2,,,,,,,,,,,,,,,,165,,,,,,YANKEE,23,120FET,72,1,8707040501,8708020501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,0,1,0,,,,,,,,,,,,,0600,1600,6.5,2,1,4,10,hms_lpts_06182014
1036,31,2014,4,4,23,,,,20140813,1719,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,06,hms_lpts_06182014
1052,31,2014,4,5,36,1,1,1,20140811,1806,1,1,1,2,NY,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,hms_lpts_06182014
1053,31,2014,4,5,34,1,1,1,20140812,1821,1,1,2,1,NJ,1,1,1,1,6,20140802,1,8,2,34,009,1131,,,,,,01,,1,8850030405,,,,,,,,2,,,1,,,,6,2,1,1,2,,,,,,,,,,,,,,139,,,,,,,,WILMINGTON CANYON,70,700FET,70,1,8850030405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0430,1730,8,2,1,4,10,hms_lpts_06182014
1055,31,2014,4,4,33,1,1,1,20140814,1715,1,1,2,2,NH,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,hms_lpts_06182014
1055,31,2014,4,5,34,1,1,1,20140813,1438,1,1,2,2,NJ,1,1,1,1,7,20140810,1,8,7,34,025,0100,,,,,,01,06,1,8850030403,8850030405,,,,,,,2,,,1,,,,7,2,1,1,2,,,,,,,,,,,,,,125,,,,,,,,HUDSON CANYON,75,700FET,78,1,8850030403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,1700,1630,16,1,2,4,10,hms_lpts_06182014
1055,31,2014,4,4,44,,,,20140816,1913,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,hms_lpts_06182014
1055,31,2014,4,5,36,,,,20140816,1914,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,hms_lpts_06182014
1055,31,2014,4,4,09,,,,20140816,1915,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,hms_lpts_06182014
1051,31,2014,4,5,10,,,,20140816,1713,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,hms_lpts_06182014
1051,31,2014,4,5,36,1,1,1,20140816,1845,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,07,hms_lpts_06182014
1036,31,2014,4,5,36,1,1,1,20140812,1808,1,1,2,2,NY,2,2,2,1,2,20140805,1,8,4,36,103,0372,,,,,,01,10,1,8850030400,8835290100,,8850030400,,,,,2,,,1,,,,5,2,1,1,2,,,,,,,,,,,,,,,,997,COIMBRA WRECK,,,,,COIMBRA WRECK,25,180FET,72,1,8850030402,8850030403,8835290100,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,0,,,,,,,0530,1600,6.5,2,1,3,10,hms_lpts_06182014
1036,31,2014,4,5,36,1,1,1,20140812,1808,1,1,2,2,NY,2,2,2,2,7,20140810,1,8,3,36,103,0372,,,,,,01,10,1,8850030400,8835290100,,8850030400,,,,,2,,,1,,,,5,2,1,1,2,,,,,,,,,,,,,,,,997,COIMBRA WRECK,,,,,COIMBRA WRECK,25,180FET,72,1,8835290100,8850030403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3,0,,,,,,,0600,1600,6,2,1,3,10,hms_lpts_06182014
1052,31,2014,4,5,36,,,,20140811,1804,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,hms_lpts_06182014
1053,31,2014,4,5,10,1,1,1,20140811,1213,1,1,2,2,DE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,hms_lpts_06182014
1051,31,2014,4,5,36,,,,20140816,1846,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,hms_lpts_06182014
1053,31,2014,4,5,34,1,1,1,20140815,1816,1,1,2,2,NJ,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,hms_lpts_06182014
1055,31,2014,4,5,36,1,1,1,20140811,1209,1,1,2,2,NY,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,hms_lpts_06182014
1036,31,2014,4,5,36,1,1,1,20140812,1436,1,1,2,2,NY,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,hms_lpts_06182014
1053,31,2014,4,5,10,1,1,1,20140811,1209,1,1,2,2,DE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,hms_lpts_06182014
1002,31,2014,4,5,34,1,1,1,20140814,1119,1,1,2,2,NJ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,hms_lpts_06182014
1055,31,2014,4,5,34,1,1,1,20140813,1717,6,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,hms_lpts_06182014
1055,31,2014,4,5,34,1,1,1,20140813,1411,1,1,2,2,NJ,3,3,1,1,6,20140809,1,8,3,34,025,9239,7777-GLIMMER GLASS,,2,,,01,,1,8850030402,,,,1,,,,2,,,1,,,,6,2,1,1,2,,,,,,,,,,,,,,997,ATLANTIC PRINCESS,,,,,,,ATLANTIC PRINCESS,54,160FET,72,1,8835290100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,0400,1430,6,2,1,3,10,hms_lpts_06182014
1055,31,2014,4,5,34,,,,20140816,1800,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,hms_lpts_06182014
1051,31,2014,4,5,34,1,1,1,20140811,1831,1,1,2,2,NJ,1,1,1,1,6,20140809,1,8,4,34,029,9114,,,,,,01,,1,8850030402,,,,0,,,,2,,,1,,,,5,2,2,1,2,,,,,,,,,,,,,,112,,,,,,,,CHICKEN CANYON,45,100FET,71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0800,1700,4,2,1,1,10,hms_lpts_06182014
1036,31,2014,4,4,44,1,1,1,20140812,1433,1,1,1,1,RI,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,hms_lpts_06182014
1056,31,2014,4,5,34,,,,20140811,1242,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,05,hms_lpts_06182014
1051,31,2014,4,5,34,1,1,1,20140811,1841,1,1,2,2,NJ,3,3,1,1,7,20140803,1,8,4,34,029,7777,HOME,,1,1502,,01,,1,8850030400,,,8850030400,,,,,2,,,1,,,,4,2,2,1,2,,,,,,,,,,,,,,110,,,,,,,,BARNEGAT RIDGE,18,100FET,73,1,8850030202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1600,9,2,1,1,10,hms_lpts_06182014
1057,31,2014,4,5,34,1,1,1,20140811,1857,1,1,2,2,NJ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,hms_lpts_06182014
1057,31,2014,4,4,23,1,1,1,20140812,1308,1,1,1,1,ME,2,2,2,1,7,20140803,1,8,5,23,005,7777,MORING,,2,,,11,,1,8850030402,0,,,0,,,,2,,,1,0,,0,3,1,2,2,2,,,,,,,,,,997,NEW LEDGE,,,,,,,,,,,NEW LEDGE,20,200FET,63,1,8850030302,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600,1730,7,2,1,2,10,hms_lpts_06182014
1057,31,2014,4,4,23,1,1,1,20140812,1308,1,1,1,1,ME,2,2,2,2,5,20140808,1,8,2,23,005,7777,MORING,,2,,,11,,1,8850030402,0,,,0,,,,2,,,1,0,,0,3,1,2,2,2,,,,,,,,,,997,SAGADAHOC,,,,,,,,,,,SAGADAHOC,16,310FET,64,1,8708020601,8850030302,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,0600,1600,6,2,1,2,10,hms_lpts_06182014
1056,31,2014,4,5,34,1,1,1,20140811,1202,1,1,2,2,NJ,1,1,1,1,6,20140809,1,8,3,34,001,1724,,,,,,01,,1,8850030402,8850030403,,,0,,,,2,,,1,,,,6,2,1,2,2,,,,,,,,,,,,,,997,35 FATHOM LINE TO LOBSTER CLAW,,,,,,,35 FATHOM LINE TO LOBSTER CLAW,46,200FET,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0530,1730,7.5,2,1,1,10,hms_lpts_06182014
1051,31,2014,4,5,34,,,,20140816,1807,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,03,hms_lpts_06182014
NPH,31,2014,4,5,34,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,hms_lpts_06182014
INA,31,2014,4,5,10,,,,,,6,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,hms_lpts_06182014
1055,31,2014,4,5,34,1,1,1,20140814,1445,1,1,1,2,NJ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,hms_lpts_06182014
1052,31,2014,4,5,36,1,1,1,20140813,1557,1,1,2,2,NY,1,1,1,1,2,20140805,1,8,3,36,103,7777,"HOME- OAKDALE, NEW YORK",,2,,,01,,1,8850030400,,,8850030400,,,,,2,,,1,,,,10,2,2,1,2,,,,,,,,,,,,,,,,151,,,,,,HUDSON CANYON,72,250FAT,76,1,8850030403,8850030401,8835290100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,1,0,0,1,0,0,,,,0400,2000,24,1,2,3,10,hms_lpts_06182014
1057,31,2014,4,4,25,,,,20140813,1217,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,06,hms_lpts_06182014
1036,31,2014,4,4,25,1,1,1,20140811,1607,1,1,2,2,MA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,hms_lpts_06182014
1052,31,2014,4,5,36,1,1,1,20140812,1906,1,1,2,2,NY,1,1,1,1,7,20140810,1,8,4,36,103,0373,,,,,,01,,1,8850030403,8835290100,,,,,,,2,,,1,,,,5,2,1,1,2,,,,,,,,,,,,,,,,997,25 MILES SOUTH OF THE COMBRIA WRECK,,,,,25 MILES SOUTH OF THE COMBRIA WRECK,50,190FET,71,1,8835290100,8850030403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,0,,,,,,,0300,1800,9,2,1,3,10,hms_lpts_06182014
1057,31,2014,4,4,25,1,1,1,20140812,1335,8,1,2,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,hms_lpts_06182014
NPH,31,2014,4,5,34,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,hms_lpts_06182014
1036,31,2014,4,5,36,1,1,1,20140812,1439,1,1,1,2,NY,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,hms_lpts_06182014
1055,31,2014,4,5,34,1,1,1,20140812,1634,8,2,6,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,hms_lpts_06182014
