mo_name,sp_code,sp_name,st,boattype,month,area,trips,v_trips,boatsonf,tot_area,n_area,p_area,year,state,n,malb,mskj,myft,mbet,mwhm,mbum,msai,mwah,mblushk,mthrshk,mbethrsh,msfnmako,mlfnmako,mdskyshk,mhmmrshk,mltunny,mbon,mkmack,msmack,mblktun,msbarshk,mswd,mmakoshk,mwshk,mtgrshk,mstgrshk,mambrjk,mdol,mysbft,msbft,mlschbft,msmdbft,mlgmdbft,mlgbft,muncbft,mporbgl,salb,sskj,syft,sbet,swhm,sbum,ssai,swah,sblushk,sthrshk,sbethrsh,ssfnmako,slfnmako,sdskyshk,shmmrshk,sltunny,sbon,skmack,ssmack,sblktun,ssbarshk,sswd,smakoshk,swshk,stgrshk,sstgrshk,sambrjk,sdol,sysbft,ssbft,slschbft,ssmdbft,slgmdbft,slgbft,suncbft,sporbgl,intrcept,inframe,outframe,p_frame,vp_frame,exfactor,vxfactor,tottrips,vartrips,calb,valb,cskj,vskj,cyft,vyft,cbet,vbet,cwhm,vwhm,cbum,vbum,csai,vsai,cwah,vwah,cblushk,vblushk,cthrshk,vthrshk,cbethrsh,vbethrsh,csfnmako,vsfnmako,clfnmako,vlfnmako,cdskyshk,vdskyshk,chmmrshk,vhmmrshk,cltunny,vltunny,cbon,vbon,ckmack,vkmack,csmack,vsmack,cblktun,vblktun,csbarshk,vsbarshk,cswd,vswd,cmakoshk,vmakoshk,cwshk,vwshk,ctgrshk,vtgrshk,cstgrshk,vstgrshk,cambrjk,vambrjk,cdol,vdol,cysbft,vysbft,csbft,vsbft,clschbft,vlschbft,csmdbft,vsmdbft,clgmdbft,vlgmdbft,clgbft,vlgbft,cuncbft,vuncbft,cporbgl,vporbgl,kept,var_kept,meankept,s2_kept,alive,var_alive,dead,var_dead,weighed,var_weighed
July,3026,sailfish,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,3491,sand tiger,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,3531,thresher sharks,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,3541,bigeye thresher,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,3551,shortfin mako,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,15.54962406,241.79080841,0.0476190476,0.2857142857,2.59160401,6.7164113448,0,0,0,0
July,3571,mako sharks,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,3581,longfin mako,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,3840,Spanish mackerel,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,4328,swordfish,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0
July,4661,skipjack tuna,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,15.54962406,125.84383887,0.0476190476,0.1417142857,0,0,0,0,0,0
July,4670,bluefin tuna - UNC,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,2.59160401,6.7164113448,0.0079365079,0.0079365079,0,0,0,0,0,0
July,4671,bluefin tuna - large,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,4673,bluefin tuna - young school,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,4676,bluefin tuna - small medium,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,2.59160401,6.7164113448,0.0079365079,0.0079365079,0,0,0,0,0,0
July,4677,bluefin tuna - school,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,103.6641604,852.11675087,0.3174603175,0.4104126984,49.24047619,479.29200651,0,0,2.59160401,6.7164113448
July,4678,bluefin tuna - large school,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,15.54962406,48.545859178,0.0476190476,0.0457142857,18.14122807,200.27418974,0,0,2.59160401,6.7164113448
July,4679,bluefin tuna - large medium,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,4681,little tunny,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0
July,4691,bigeye tuna,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,12.95802005,39.080317463,0.0396825397,0.0384126984,0,0,0,0,7.7748120301,21.798712256
July,4701,albacore,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,10.36641604,68.81359167,0.0317460317,0.078984127,0,0,0,0,0,0
July,4711,yellowfin tuna,MD/DE,2,7,3,246.202381,2791.523951,234,,,1,2014,MD,126,0.0317460317,0.0476190476,1.246031746,0.0396825397,0,0,0,0,0,0,0,0.0476190476,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,1.753968254,0,0.3174603175,0.0476190476,0.0079365079,0,0,0.0079365079,0,0.078984127,0.1417142857,6.026984127,0.0384126984,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0.0079365079,0,0,0,0,0,0,0,0,0,0,20.106984127,0,0.4104126984,0.0457142857,0.0079365079,0,0,0.0079365079,0,126,95,31,0.753968254,0.0014722232,1.3263157895,0.0045922123,326.54210526,5176.1481619,10.36641604,68.81359167,15.54962406,125.84383887,406.88182957,12889.313343,12.95802005,39.080317463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54962406,241.79080841,0,0,0,0,0,0,0,0,2.59160401,6.7164113448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.74448622,32113.81423,0,0,103.6641604,852.11675087,15.54962406,48.545859178,2.59160401,6.7164113448,0,0,0,0,2.59160401,6.7164113448,0,0,406.88182957,12889.313343,1.246031746,6.026984127,202.14511278,5589.0018881,0,0,28.50764411,168.53594194
